game_id,configuration_file,round_id,trial_index,block,target,controlled,snd_value,snd_class,chat_mode,speaker_id,listener_id,context,sec_until_press,description,description_len,time_to_message,sec_until_click,response,correct
BFp4Qb2pMJ9KqvuLm,exp2_train_and_test_29.json,Yf2svJP5o8isrA2Sz,22,3,page7-115.svg,False,0.6,low,single-utterance-unidirectional,133,49,"['page5-128.svg', 'page7-115.svg', 'page4-241.svg', 'page7-117.svg', 'page6-186.svg', 'page9-25.svg', 'page1-132.svg', 'page5-75.svg', 'page6-228.svg', 'page2-34.svg']",4.0,A bridge with pointy ends and square feet,8.0,13.0,"(16,)",page7-115.svg,True
GcKCJfJgQWuA8Qsvd,exp2_train_and_test_31.json,SiR98qHaGDCibcCSJ,1,0,page1-48.svg,False,1.0,high,single-utterance-unidirectional,88,41,"['page5-84.svg', 'page3-201.svg', 'page1-48.svg', 'page9-23.svg', 'page5-75.svg', 'page6-162.svg', 'page4-96.svg', 'page6-52.svg', 'page6-192.svg', 'page5-80.svg']",6.0,top right. looks like a triangle.,6.0,14.0,"(37,)",page1-48.svg,True
8BHQ9J4s9iJXhh9oM,exp2_train_and_test_20.json,8LEocQxx3dknp3mjd,12,2,page5-154.svg,False,1.0,high,single-utterance-unidirectional,217,147,"['page7-29.svg', 'page7-225.svg', 'page2-64.svg', 'page4-155.svg', 'page5-45.svg', 'page5-154.svg', 'page4-98.svg', 'page7-226.svg', 'page3-201.svg', 'page7-15.svg']",4.0,arrow up with octogon bottom,5.0,10.0,"(16,)",page5-154.svg,True
e5ZTHXY7C4QRYKDvE,exp2_train_and_test_50.json,ztLs7LBSiLZMPj9hK,35,5,page7-113.svg,False,0.7636363636363637,low,single-utterance-unidirectional,80,92,"['page6-206.svg', 'page7-113.svg', 'page7-166.svg', 'page2-100.svg', 'page3-33.svg', 'page2-140.svg', 'page6-160.svg', 'page4-128.svg', 'page1-149.svg', 'page7-107.svg']",9.0,a horse,2.0,10.0,,,
6sdzX3zNscvD52sKe,exp2_train_and_test_32.json,sritaw9Pcbi4NWYXu,1,0,page7-157.svg,False,0.6037037037037036,low,single-utterance-unidirectional,33,158,"['page4-232.svg', 'page2-131.svg', 'page7-155.svg', 'page5-233.svg', 'page1-34.svg', 'page5-45.svg', 'page8-217.svg', 'page7-157.svg', 'page7-115.svg', 'page5-155.svg']",8.0,large square on small triangle,5.0,21.0,"(53,)",page7-157.svg,True
hPb8Bjt25ty4fAwHn,exp2_train_and_test_46.json,r9djjxGvG4NxCmo3c,12,2,page5-153.svg,True,0.6425925925925926,low,single-utterance-unidirectional,17,160,"['page6-166.svg', 'page5-153.svg', 'page4-197.svg', 'page8-182.svg', 'page2-86.svg', 'page8-156.svg', 'page8-22.svg', 'page9-34.svg', 'page2-20.svg', 'page2-34.svg']",21.0,a beard,2.0,27.0,"(40,)",page5-153.svg,True
nwJ4KqKaffjjA2CYD,exp2_train_and_test_5.json,5NnErN9DwQbB9Dz6a,3,0,page6-228.svg,False,1.0,high,single-utterance-unidirectional,28,94,"['page7-40.svg', 'page3-52.svg', 'page5-40.svg', 'page5-107.svg', 'page3-33.svg', 'page3-21.svg', 'page7-20.svg', 'page6-228.svg', 'page7-166.svg', 'page7-155.svg']",4.0,a rhombus,2.0,29.0,"(42,)",page6-228.svg,True
5PNebyaqZ7Za4vhYc,exp2_train_and_test_21.json,aWmFoRx5922Bwiibh,2,0,page7-191.svg,False,1.0,high,single-utterance-unidirectional,213,75,"['page7-115.svg', 'page1-132.svg', 'page6-155.svg', 'page5-120.svg', 'page5-188.svg', 'page7-191.svg', 'page7-4.svg', 'page8-159.svg', 'page5-101.svg', 'page4-98.svg']",20.0,big triangle with a smaller triangle pointing right,8.0,28.0,"(40,)",page7-191.svg,True
79rpP8Nt3tok8t8t9,exp2_train_and_test_51.json,dN57zFNArRdkqzmPk,2,0,page4-155.svg,True,0.3777777777777779,low,single-utterance-unidirectional,93,141,"['page7-157.svg', 'page7-127.svg', 'page5-190.svg', 'page8-246.svg', 'page6-167.svg', 'page8-58.svg', 'page4-155.svg', 'page7-125.svg', 'page2-20.svg', 'page7-15.svg']",12.0,Looks like a snake,4.0,34.0,"(37,)",page4-155.svg,True
bhmEe4Gx6CuKhMzPk,exp2_train_and_test_25.json,CNQB6uYjZNyEnwYy6,5,0,page7-4.svg,False,0.6555555555555556,low,single-utterance-unidirectional,39,20,"['page5-154.svg', 'page6-21.svg', 'page8-246.svg', 'page6-175.svg', 'page4-98.svg', 'page5-128.svg', 'page8-38.svg', 'page4-244.svg', 'page7-4.svg', 'page2-114.svg']",18.0,diamond pointing to the left,5.0,27.0,"(43,)",page6-21.svg,False
9yLcExJ7nPHeetN2s,exp2_train_and_test_36.json,pe4ewF6QXuGhgHGth,33,5,page4-180.svg,False,0.6944444444444445,low,single-utterance-unidirectional,143,25,"['page8-159.svg', 'page1-133.svg', 'page9-39.svg', 'page2-165.svg', 'page8-215.svg', 'page1-117.svg', 'page8-246.svg', 'page4-180.svg', 'page6-226.svg', 'page9-34.svg']",8.0,letter v,2.0,9.0,"(15,)",page4-180.svg,True
5PNebyaqZ7Za4vhYc,exp2_train_and_test_21.json,YufA2KbXbX2X3L9S9,27,4,page5-188.svg,False,1.0,high,single-utterance-unidirectional,213,75,"['page7-115.svg', 'page1-132.svg', 'page6-155.svg', 'page5-120.svg', 'page5-188.svg', 'page7-191.svg', 'page7-4.svg', 'page8-159.svg', 'page5-101.svg', 'page4-98.svg']",3.0,The swimmer shape,3.0,6.0,"(13,)",page5-188.svg,True
nDC5W8eqStLNR5BSW,exp2_train_and_test_47.json,hSzBCiiRnX4H6Mexc,23,3,page5-84.svg,False,0.5111111111111112,low,single-utterance-unidirectional,71,96,"['page8-182.svg', 'page5-139.svg', 'page6-1.svg', 'page7-127.svg', 'page5-56.svg', 'page3-201.svg', 'page7-125.svg', 'page5-84.svg', 'page6-162.svg', 'page8-206.svg']",9.0,Unfortunate horse,2.0,12.0,"(24,)",page5-84.svg,True
Ka9k9DGetwQuneKFx,exp2_train_and_test_40.json,6RLhJoTRnZ4xTJrKE,29,4,page2-165.svg,True,0.7499999999999999,low,single-utterance-unidirectional,162,102,"['page2-100.svg', 'page3-201.svg', 'page9-23.svg', 'page7-144.svg', 'page7-29.svg', 'page3-200.svg', 'page4-232.svg', 'page2-165.svg', 'page7-44.svg', 'page5-153.svg']",4.0,looks like a small boat or a hat,8.0,18.0,"(29,)",page2-165.svg,True
STLPBTLJ9hMuYBr6G,exp2_train_and_test_1.json,PSrJuFLfuunZuyzJB,24,4,page2-165.svg,False,0.7499999999999999,low,single-utterance-unidirectional,58,31,"['page3-70.svg', 'page8-156.svg', 'page7-40.svg', 'page2-165.svg', 'page8-21.svg', 'page6-171.svg', 'page1-95.svg', 'page3-61.svg', 'page7-29.svg', 'page5-101.svg']",3.0,shallow boat with very small triangle sail,7.0,9.0,"(11,)",page2-165.svg,True
GSQgqtjTqck8mWmDr,exp2_train_and_test_26.json,ph9Bsy97s9hBvpRc5,13,2,page2-165.svg,True,0.7499999999999999,low,single-utterance-unidirectional,62,137,"['page3-59.svg', 'page1-77.svg', 'page2-165.svg', 'page1-34.svg', 'page2-86.svg', 'page2-133.svg', 'page6-123.svg', 'page5-128.svg', 'page2-34.svg', 'page1-149.svg']",7.0,Like a squashed crown with one spike,7.0,15.0,"(22,)",page2-165.svg,True
qid3BsLiutsLyxdnC,exp2_train_and_test_30.json,3X5dgz9Zk9YPjwF28,8,1,page6-245.svg,False,1.0,high,single-utterance-unidirectional,56,117,"['page5-101.svg', 'page6-166.svg', 'page8-156.svg', 'page1-172.svg', 'page6-21.svg', 'page3-201.svg', 'page2-34.svg', 'page2-136.svg', 'page4-155.svg', 'page6-245.svg']",14.0,Letter P with triangle at top right and square bottom left,11.0,24.0,,,
FcWs7wviKdmRDeZ2P,exp2_train_and_test_13.json,k8djdQxi9K26KSbRu,25,4,page4-155.svg,False,0.3777777777777779,low,single-utterance-unidirectional,114,209,"['page6-21.svg', 'page1-128.svg', 'page3-207.svg', 'page7-125.svg', 'page4-155.svg', 'page9-40.svg', 'page8-22.svg', 'page6-204.svg', 'page8-192.svg', 'page6-31.svg']",8.0,A snake,2.0,11.0,"(23,)",page4-155.svg,True
BFp4Qb2pMJ9KqvuLm,exp2_train_and_test_29.json,Z3gyBeTBNzdLBt2xM,2,0,page2-34.svg,False,0.7611111111111111,low,single-utterance-unidirectional,49,133,"['page7-115.svg', 'page2-34.svg', 'page5-75.svg', 'page5-128.svg', 'page6-186.svg', 'page1-132.svg', 'page9-25.svg', 'page7-117.svg', 'page6-228.svg', 'page4-241.svg']",7.0,An F that's rotated 90 degrees clockwise,7.0,20.0,"(40,)",page2-34.svg,True
ceP5wyHBSp9k5qtZL,exp2_train_and_test_52.json,jDiYMyAPzq6BDHErf,11,1,page6-107.svg,True,0.7000000000000001,low,single-utterance-unidirectional,142,11,"['page8-215.svg', 'page2-16.svg', 'page7-10.svg', 'page1-150.svg', 'page9-32.svg', 'page8-156.svg', 'page6-107.svg', 'page8-159.svg', 'page1-172.svg', 'page8-246.svg']",5.0,This looks like a rocket,5.0,8.0,"(16,)",page6-107.svg,True
Ka9k9DGetwQuneKFx,exp2_train_and_test_40.json,wsxQ6vn6A24T7bwbW,30,5,page8-234.svg,False,0.0,low,single-utterance-unidirectional,102,162,"['page3-59.svg', 'page7-203.svg', 'page7-217.svg', 'page5-155.svg', 'page5-85.svg', 'page8-169.svg', 'page7-157.svg', 'page1-175.svg', 'page6-107.svg', 'page8-234.svg']",4.0,looks like a dog,4.0,10.0,"(25,)",page8-234.svg,True
YkHiDkYsfXfzghtRk,exp2_train_and_test_7.json,G5hSs2GWNsCuszKvx,30,5,page7-144.svg,False,1.0,high,single-utterance-unidirectional,57,67,"['page9-34.svg', 'page7-115.svg', 'page4-98.svg', 'page7-177.svg', 'page7-35.svg', 'page6-245.svg', 'page7-144.svg', 'page2-131.svg', 'page5-75.svg', 'page6-204.svg']",26.0,"big mass of black, triangle on right, on a base",10.0,41.0,,,
5PNebyaqZ7Za4vhYc,exp2_train_and_test_21.json,qcBp2Kh4tywkT8SAS,33,5,page6-166.svg,False,1.0,high,single-utterance-unidirectional,75,213,"['page7-125.svg', 'page8-183.svg', 'page7-157.svg', 'page3-66.svg', 'page5-84.svg', 'page6-31.svg', 'page6-166.svg', 'page5-153.svg', 'page3-70.svg', 'page5-174.svg']",5.0,"shape like a worm climbing stairs to the top right, small column on the left as the tail, large blob top right as the head.",25.0,28.0,"(51,)",page6-31.svg,False
Ygmr4tTvQ3s37sPpa,exp2_train_and_test_8.json,FRBs65DSNb35sFZwn,19,3,page8-166.svg,True,1.0,high,single-utterance-unidirectional,189,225,"['page7-4.svg', 'page5-45.svg', 'page3-61.svg', 'page5-96.svg', 'page8-234.svg', 'page4-190.svg', 'page6-219.svg', 'page5-26.svg', 'page8-166.svg', 'page7-15.svg']",13.0,looks like the letter E but  with the bottom cut off,12.0,32.0,"(44,)",page8-166.svg,True
22ivtGw9ahgyetDB6,exp2_train_and_test_28.json,yomP8gt2PXjh6aMo5,7,1,page7-115.svg,False,0.6,low,single-utterance-unidirectional,53,161,"['page6-155.svg', 'page7-113.svg', 'page2-34.svg', 'page7-115.svg', 'page7-44.svg', 'page3-33.svg', 'page6-52.svg', 'page5-121.svg', 'page6-175.svg', 'page5-63.svg']",,,,,,,
GcKCJfJgQWuA8Qsvd,exp2_train_and_test_31.json,HDG8gPkWiagiNDFvp,37,5,page2-165.svg,False,0.7499999999999999,low,single-utterance-unidirectional,41,88,"['page8-159.svg', 'page1-133.svg', 'page9-39.svg', 'page2-165.svg', 'page8-215.svg', 'page1-117.svg', 'page8-246.svg', 'page4-180.svg', 'page6-226.svg', 'page9-34.svg']",3.0,Paper boat,2.0,5.0,"(13,)",page2-165.svg,True
MFeBegDBYXp2vFbS5,exp2_train_and_test_24.json,ByHZ722jtQQa6Zd9E,1,0,page4-195.svg,False,1.0,high,single-utterance-unidirectional,107,91,"['page7-44.svg', 'page7-55.svg', 'page6-206.svg', 'page1-48.svg', 'page8-38.svg', 'page5-45.svg', 'page9-40.svg', 'page1-133.svg', 'page-F.svg', 'page4-195.svg']",,,,,,,
ktDyGtbfXzQbusvGQ,exp2_train_and_test_41.json,RS3jN9P4wFDnpNWAb,17,2,page8-246.svg,False,1.0,high,single-utterance-unidirectional,139,24,"['page8-38.svg', 'page6-192.svg', 'page7-35.svg', 'page7-36.svg', 'page4-98.svg', 'page3-70.svg', 'page5-154.svg', 'page7-79.svg', 'page8-246.svg', 'page4-108.svg']",8.0,"The one that looks like a bear, angled down to the left.",12.0,21.0,"(47,)",page8-38.svg,False
e5ZTHXY7C4QRYKDvE,exp2_train_and_test_50.json,gZPwiKQTCAZ3suSQe,21,3,page8-169.svg,False,1.0,high,single-utterance-unidirectional,80,92,"['page1-175.svg', 'page1-95.svg', 'page5-56.svg', 'page8-58.svg', 'page3-21.svg', 'page8-169.svg', 'page6-204.svg', 'page6-31.svg', 'page2-165.svg', 'page2-136.svg']",7.0,moon,1.0,8.0,,,
ZrWCQ66uhbQhnQkMT,exp2_train_and_test_45.json,tPYGyx8C5XdmBDAu3,5,0,page7-144.svg,False,1.0,high,single-utterance-unidirectional,182,95,"['page8-22.svg', 'page7-144.svg', 'page9-34.svg', 'page2-36.svg', 'page7-216.svg', 'page7-115.svg', 'page7-22.svg', 'page7-107.svg', 'page1-185.svg', 'page6-31.svg']",34.0,opposite to diamond shape,4.0,43.0,,,
b8qnCmHD6h9pLDuo5,exp2_train_and_test_18.json,f3NRBcYKBGzYevqT4,22,3,page6-219.svg,False,1.0,high,single-utterance-unidirectional,216,36,"['page1-172.svg', 'page6-219.svg', 'page9-32.svg', 'page7-126.svg', 'page9-23.svg', 'page4-142.svg', 'page6-123.svg', 'page1-34.svg', 'page4-98.svg', 'page8-234.svg']",12.0,meat cleaver with bent handle,5.0,19.0,"(23,)",page6-219.svg,True
STLPBTLJ9hMuYBr6G,exp2_train_and_test_1.json,aaXwwDRjmQkk2xSat,28,4,page3-70.svg,False,1.0,high,single-utterance-unidirectional,58,31,"['page3-70.svg', 'page8-156.svg', 'page7-40.svg', 'page2-165.svg', 'page8-21.svg', 'page6-171.svg', 'page1-95.svg', 'page3-61.svg', 'page7-29.svg', 'page5-101.svg']",4.0,square melting into rectangle,4.0,8.0,"(11,)",page3-70.svg,True
hJbLuwi4SKiESoGeZ,exp2_train_and_test_34.json,hr6gc2LtLN4jQfoNT,5,0,page9-32.svg,False,1.0,high,single-utterance-unidirectional,178,97,"['page7-127.svg', 'page5-66.svg', 'page4-155.svg', 'page7-117.svg', 'page2-16.svg', 'page6-219.svg', 'page1-172.svg', 'page7-202.svg', 'page9-32.svg', 'page8-38.svg']",13.0,the long sausage dog,4.0,20.0,"(26,)",page9-32.svg,True
Ygmr4tTvQ3s37sPpa,exp2_train_and_test_8.json,WvxsbbW8GNmZuhGLm,10,1,page7-4.svg,False,0.6555555555555556,low,single-utterance-unidirectional,189,225,"['page7-4.svg', 'page5-45.svg', 'page3-61.svg', 'page5-96.svg', 'page8-234.svg', 'page4-190.svg', 'page6-219.svg', 'page5-26.svg', 'page8-166.svg', 'page7-15.svg']",12.0,Looks like a bat on the side,7.0,30.0,"(40,)",page7-4.svg,True
22ivtGw9ahgyetDB6,exp2_train_and_test_28.json,zs486Dwkn27XuYJvy,31,5,page5-84.svg,False,0.5111111111111112,low,single-utterance-unidirectional,53,161,"['page7-125.svg', 'page8-183.svg', 'page7-157.svg', 'page3-66.svg', 'page5-84.svg', 'page6-31.svg', 'page6-166.svg', 'page5-153.svg', 'page3-70.svg', 'page5-174.svg']",,,,,,,
P2vCPjLp9Ptewueeu,exp2_train_and_test_14.json,ma5JRitxZjnYcR8KT,20,3,page5-75.svg,False,0.6944444444444444,low,single-utterance-unidirectional,35,203,"['page9-34.svg', 'page5-36.svg', 'page7-41.svg', 'page5-75.svg', 'page3-21.svg', 'page2-20.svg', 'page7-226.svg', 'page8-176.svg', 'page2-86.svg', 'page7-144.svg']",8.0,flamingo,1.0,11.0,"(25,)",page5-75.svg,True
8BHQ9J4s9iJXhh9oM,exp2_train_and_test_20.json,JhQwGcmndmqLgFsPZ,11,1,page4-98.svg,True,0.7222222222222223,low,single-utterance-unidirectional,147,217,"['page7-15.svg', 'page7-29.svg', 'page3-201.svg', 'page2-64.svg', 'page4-155.svg', 'page7-226.svg', 'page5-154.svg', 'page4-98.svg', 'page5-45.svg', 'page7-225.svg']",14.0,sword pointing up with no handle,6.0,32.0,"(44,)",page4-98.svg,True
FcWs7wviKdmRDeZ2P,exp2_train_and_test_13.json,EmFK9LQsyBWJsCzXj,32,5,page1-149.svg,False,1.0,high,single-utterance-unidirectional,114,209,"['page4-96.svg', 'page1-149.svg', 'page3-201.svg', 'page6-167.svg', 'page1-77.svg', 'page1-133.svg', 'page7-20.svg', 'page4-5.svg', 'page1-175.svg', 'page7-4.svg']",4.0,A candlestick holder,3.0,7.0,"(18,)",page1-149.svg,True
MmhSzH4XndEquDjWg,exp2_train_and_test_49.json,WCP5FeujqpD7jKnr7,8,1,page7-44.svg,False,1.0,high,single-utterance-unidirectional,125,226,"['page8-192.svg', 'page5-80.svg', 'page7-115.svg', 'page2-140.svg', 'page8-18.svg', 'page7-44.svg', 'page7-186.svg', 'page5-153.svg', 'page2-85.svg', 'page2-114.svg']",7.0,A square with two triangle feet,6.0,13.0,"(24,)",page7-44.svg,True
YkHiDkYsfXfzghtRk,exp2_train_and_test_7.json,GAgMEMoZvzCzNq59N,27,4,page5-102.svg,False,0.7444444444444442,low,single-utterance-unidirectional,57,67,"['page2-86.svg', 'page5-165.svg', 'page3-70.svg', 'page6-122.svg', 'page5-102.svg', 'page7-117.svg', 'page2-140.svg', 'page1-34.svg', 'page2-136.svg', 'page5-155.svg']",6.0,seahorse or 3,3.0,14.0,"(23,)",page5-102.svg,True
HMLZ7yLtqizrGXToe,exp2_train_and_test_58.json,vpMR8hkrT6hM548BB,18,3,page4-241.svg,False,0.995,high,single-utterance-unidirectional,68,127,"['page8-38.svg', 'page4-195.svg', 'page3-205.svg', 'page7-41.svg', 'page4-241.svg', 'page5-84.svg', 'page7-226.svg', 'page6-31.svg', 'page5-233.svg', 'page9-40.svg']",3.0,giant x,2.0,5.0,"(16,)",page4-241.svg,True
MmhSzH4XndEquDjWg,exp2_train_and_test_49.json,oqvwCRNxRGd8mgvem,18,3,page7-115.svg,False,0.6,low,single-utterance-unidirectional,125,226,"['page8-192.svg', 'page5-80.svg', 'page7-115.svg', 'page2-140.svg', 'page8-18.svg', 'page7-44.svg', 'page7-186.svg', 'page5-153.svg', 'page2-85.svg', 'page2-114.svg']",5.0,'H',1.0,10.0,"(22,)",page7-115.svg,True
fphrGLMRzugpFQB9t,exp2_train_and_test_39.json,PjA5K3mY35TZZLXAB,33,5,page4-180.svg,False,0.6944444444444445,low,single-utterance-unidirectional,151,206,"['page8-159.svg', 'page1-133.svg', 'page9-39.svg', 'page2-165.svg', 'page8-215.svg', 'page1-117.svg', 'page8-246.svg', 'page4-180.svg', 'page6-226.svg', 'page9-34.svg']",12.0,butterfly,1.0,16.0,"(19,)",page4-180.svg,True
S797ayEWgFRoHkhdD,exp2_train_and_test_35.json,ryPGWyzCg59LDKwoS,7,1,page8-192.svg,False,0.6444444444444446,low,single-utterance-unidirectional,6,86,"['page6-109.svg', 'page7-127.svg', 'page6-107.svg', 'page7-166.svg', 'page7-20.svg', 'page4-98.svg', 'page8-192.svg', 'page2-20.svg', 'page6-175.svg', 'page5-190.svg']",11.0,a Dog,2.0,13.0,"(22,)",page8-192.svg,True
xpedWsTwKZkYKDBK5,exp2_train_and_test_10.json,2s7PMMZXwDYpFjHPR,3,0,page9-25.svg,True,1.0,high,single-utterance-unidirectional,167,181,"['page7-79.svg', 'page3-12.svg', 'page7-116.svg', 'page2-100.svg', 'page1-150.svg', 'page9-25.svg', 'page7-35.svg', 'page5-56.svg', 'page8-206.svg', 'page6-185.svg']",6.0,Looks like a Y with long straight side on the right,11.0,21.0,"(41,)",page9-25.svg,True
bGBxX3sGPDiG6Ezeb,exp2_train_and_test_4.json,4kc3kMxzFiujvSbah,21,3,page9-39.svg,False,0.7407407407407408,low,single-utterance-unidirectional,40,184,"['page5-233.svg', 'page2-34.svg', 'page9-39.svg', 'page6-21.svg', 'page3-201.svg', 'page6-135.svg', 'page6-124.svg', 'page2-64.svg', 'page5-165.svg', 'page6-1.svg']",7.0,sherlocks pipe,2.0,13.0,"(24,)",page9-39.svg,True
b8qnCmHD6h9pLDuo5,exp2_train_and_test_18.json,iTd7seRvDdynWpXNX,1,0,page8-234.svg,False,0.0,low,single-utterance-unidirectional,36,216,"['page1-172.svg', 'page4-142.svg', 'page6-123.svg', 'page4-98.svg', 'page8-234.svg', 'page9-23.svg', 'page6-219.svg', 'page7-126.svg', 'page9-32.svg', 'page1-34.svg']",9.0,it looks like a chair or the letter h,9.0,15.0,"(27,)",page1-172.svg,False
56hKhxaHnTBi9Eipw,exp2_train_and_test_15.json,JCZGvmge5SQGyhfGp,3,0,page2-114.svg,False,1.0,high,single-utterance-unidirectional,227,118,"['page7-53.svg', 'page6-53.svg', 'page3-70.svg', 'page2-20.svg', 'page1-172.svg', 'page7-125.svg', 'page5-96.svg', 'page8-159.svg', 'page2-114.svg', 'page4-180.svg']",5.0,It is a batman costume headpiece,6.0,19.0,"(40,)",page7-125.svg,False
Ka9k9DGetwQuneKFx,exp2_train_and_test_40.json,jiiezhFGWacmPuPqf,31,5,page7-217.svg,False,1.0,high,single-utterance-unidirectional,162,102,"['page7-217.svg', 'page3-59.svg', 'page8-234.svg', 'page5-85.svg', 'page7-157.svg', 'page1-175.svg', 'page7-203.svg', 'page5-155.svg', 'page8-169.svg', 'page6-107.svg']",8.0,looks like an iron,4.0,20.0,"(31,)",page7-217.svg,True
bhmEe4Gx6CuKhMzPk,exp2_train_and_test_25.json,6f6Scr5PCb4JKmNKP,7,1,page4-244.svg,True,0.3777777777777778,low,single-utterance-unidirectional,20,39,"['page6-21.svg', 'page2-114.svg', 'page5-128.svg', 'page6-175.svg', 'page7-4.svg', 'page8-246.svg', 'page4-244.svg', 'page5-154.svg', 'page4-98.svg', 'page8-38.svg']",19.0,,,,,,
22ivtGw9ahgyetDB6,exp2_train_and_test_28.json,RHmeSAAF6qydnv5Jg,35,5,page6-31.svg,False,0.5333333333333334,low,single-utterance-unidirectional,53,161,"['page7-125.svg', 'page8-183.svg', 'page7-157.svg', 'page3-66.svg', 'page5-84.svg', 'page6-31.svg', 'page6-166.svg', 'page5-153.svg', 'page3-70.svg', 'page5-174.svg']",,,,,,,
9YyFJHegRL4MxrjG2,exp2_train_and_test_3.json,mpoSYg2Resrj9K77z,26,4,page6-166.svg,False,1.0,high,single-utterance-unidirectional,232,43,"['page5-165.svg', 'page5-101.svg', 'page2-86.svg', 'page6-166.svg', 'page7-126.svg', 'page8-169.svg', 'page4-180.svg', 'page6-167.svg', 'page3-139.svg', 'page1-117.svg']",11.0,elf boot,2.0,14.0,"(23,)",page6-166.svg,True
zzSwqaxB7hj4LJG6s,exp2_train_and_test_59.json,5MeHPB8FQL9cvz6Xv,38,5,page4-128.svg,False,1.0,high,single-utterance-unidirectional,8,201,"['page4-128.svg', 'page7-107.svg', 'page7-113.svg', 'page3-33.svg', 'page2-100.svg', 'page7-166.svg', 'page6-206.svg', 'page1-149.svg', 'page6-160.svg', 'page2-140.svg']",,,,,,,
6sdzX3zNscvD52sKe,exp2_train_and_test_32.json,dkdySDew4c8Az7aFf,15,2,page2-131.svg,False,0.5333333333333334,low,single-utterance-unidirectional,33,158,"['page4-232.svg', 'page2-131.svg', 'page7-155.svg', 'page5-233.svg', 'page1-34.svg', 'page5-45.svg', 'page8-217.svg', 'page7-157.svg', 'page7-115.svg', 'page5-155.svg']",5.0,letter T with the knob,5.0,14.0,"(20,)",page2-131.svg,True
xWDb5pSywSSfaBFxk,exp2_train_and_test_33.json,QBSt75BRTAShRpcLm,8,1,page8-234.svg,False,0.0,low,single-utterance-unidirectional,54,177,"['page6-185.svg', 'page6-228.svg', 'page8-234.svg', 'page1-132.svg', 'page7-203.svg', 'page6-52.svg', 'page5-85.svg', 'page7-113.svg', 'page5-63.svg', 'page6-21.svg']",24.0,dog looking to the left,5.0,32.0,"(43,)",page8-234.svg,True
rgK8Wp6kkXkSWAzkF,exp2_train_and_test_23.json,KnyL5otG5ha4vPQ7F,33,5,page6-166.svg,False,1.0,high,single-utterance-unidirectional,69,87,"['page7-125.svg', 'page8-183.svg', 'page7-157.svg', 'page3-66.svg', 'page5-84.svg', 'page6-31.svg', 'page6-166.svg', 'page5-153.svg', 'page3-70.svg', 'page5-174.svg']",8.0,snake going up to the right,6.0,15.0,"(29,)",page6-166.svg,True
u5FMimemoLocsBt5k,exp2_train_and_test_37.json,r3jsiT2BoAnE8Fx99,31,5,page9-34.svg,False,1.0,high,single-utterance-unidirectional,22,220,"['page8-159.svg', 'page1-133.svg', 'page9-39.svg', 'page2-165.svg', 'page8-215.svg', 'page1-117.svg', 'page8-246.svg', 'page4-180.svg', 'page6-226.svg', 'page9-34.svg']",5.0,looks like an animal head with ears that are pointed to the right,13.0,15.0,"(27,)",page9-34.svg,True
hJbLuwi4SKiESoGeZ,exp2_train_and_test_34.json,fudqk8goCcPh7Ru7E,10,1,page2-16.svg,False,0.6722222222222223,low,single-utterance-unidirectional,97,178,"['page6-219.svg', 'page9-32.svg', 'page1-172.svg', 'page7-202.svg', 'page4-155.svg', 'page5-66.svg', 'page7-127.svg', 'page8-38.svg', 'page2-16.svg', 'page7-117.svg']",9.0,two small triangles on side. one big one at the bottom. big square in middle and small square on top,20.0,30.0,"(37,)",page2-16.svg,True
